number;cpm;int_temperature;ext_temperature;pressure;voltage;latitude;longitude;altitude;distance;time;sensors_check;gps_check;rssi;snr;frequency;bandwidth;SpreadFactor;Coderate;Power;#Received;#Lost
1244;5;27;23;91478;2.21;42.088623;-7.980084;899;68160;50344;1;1;-123.00;1.25;434.562;31.25;12;7;17
1245;7;27;22;91479;2.19;42.088645;-7.980083;898;68163;50354;1;1;-119.75;-3.75;434.562;31.25;12;7;17
1246;5;27;22;91479;2.18;42.088661;-7.980081;900;68164;50364;1;1;-132.00;-11.00;434.562;31.25;12;7;17
1247;5;27;22;91479;2.12;42.088668;-7.980078;900;68165;50374;1;1;-123.00;-3.00;434.562;31.25;12;7;17
1248;1;27;22;91480;2.52;42.088680;-7.980077;899;68166;50384;1;1;-117.00;3.50;434.562;31.25;12;7;17
1249;7;27;22;91479;2.16;42.088634;-7.980079;901;68161;50394;1;1;-116.00;6.00;434.562;31.25;12;7;17
1250;5;27;22;91480;2.27;42.088653;-7.980085;900;68163;50404;1;1;-116.00;6.25;434.562;31.25;12;7;17
1251;8;27;22;91480;4.48;42.088687;-7.980078;899;68167;50414;1;1;-112.00;8.75;434.562;31.25;12;7;17
1252;10;27;22;91480;2.24;42.088706;-7.980079;901;68169;50424;1;1;-109.00;10.00;434.562;31.25;12;7;17
1253;6;27;22;91480;4.06;42.088706;-7.980079;899;68169;50434;1;1;-115.00;7.75;434.562;31.25;12;7;17
1254;7;27;22;91481;2.12;42.088703;-7.980079;898;68168;50444;1;1;-110.00;10.25;434.562;31.25;12;7;17
1255;4;27;22;91481;2.26;42.088710;-7.980076;899;68169;50454;1;1;-116.00;8.00;434.562;31.25;12;7;17
1256;8;27;22;91481;2.32;42.088737;-7.980073;898;68172;50464;1;1;-116.00;8.00;434.562;31.25;12;7;17
1257;4;27;22;91481;2.06;42.088729;-7.980076;898;68171;50474;1;1;-113.00;10.00;434.562;31.25;12;7;17
1258;6;27;22;91481;2.12;42.088741;-7.980076;897;68172;50484;1;1;-117.00;6.50;434.562;31.25;12;7;17
1259;1;27;22;91481;2.25;42.088775;-7.980075;896;68175;50494;1;1;-110.00;10.50;434.562;31.25;12;7;17
1260;6;27;22;91481;2.41;42.088832;-7.980072;895;68181;50504;1;1;-102.00;12.75;434.562;31.25;12;7;17
1261;3;27;22;91481;2.57;42.088886;-7.980076;893;68186;50514;1;1;-102.00;11.00;434.562;31.25;12;7;17
1262;2;27;22;91481;2.06;42.088821;-7.980076;894;68179;50524;1;1;-97.00;11.00;434.562;31.25;12;7;17
1263;4;27;22;91480;2.29;42.088756;-7.980080;896;68173;50534;1;1;-102.00;12.75;434.562;31.25;12;7;17
1264;3;27;22;91480;2.32;42.088714;-7.980078;898;68169;50544;1;1;-106.00;11.50;434.562;31.25;12;7;17
1265;7;27;22;91480;2.41;42.088699;-7.980081;898;68167;50554;1;1;-87.00;10.75;434.562;31.25;12;7;17
1266;4;27;22;91480;2.20;42.088695;-7.980082;898;68167;50564;1;1;-81.00;12.25;434.562;31.25;12;7;17
1267;8;27;22;91479;2.60;42.088687;-7.980083;898;68167;50574;1;1;-87.00;12.00;434.562;31.25;12;7;17
1268;5;27;22;91479;2.39;42.088684;-7.980082;899;68166;50584;1;1;-82.00;12.50;434.562;31.25;12;7;17
