number;cpm;int_temperature;ext_temperature;pressure;voltage;latitude;longitude;altitude;distance;time;sensors_check;gps_check;rssi;snr;frequency;bandwidth;SpreadFactor;Coderate;Power;#Received;#Lost
73;4;28;24;99870;2.50;0.000000;0.000000;0;0;32100;1;1;-55.00;10.75;434.562;31.25;12;7;17
74;5;28;24;99870;2.66;0.000000;0.000000;0;0;32110;1;1;-48.00;7.00;434.562;31.25;12;7;17
75;7;28;24;99869;4.27;0.000000;0.000000;0;0;32120;1;1;-48.00;9.50;434.562;31.25;12;7;17
76;6;28;24;99869;2.22;0.000000;0.000000;0;0;32130;1;1;-47.00;8.25;434.562;31.25;12;7;17
77;6;28;24;99869;4.23;0.000000;0.000000;0;0;32140;1;1;-49.00;6.75;434.562;31.25;12;7;17
78;4;28;24;99869;2.52;0.000000;0.000000;0;0;32150;1;1;-51.00;8.50;434.562;31.25;12;7;17
79;3;28;24;99869;2.80;0.000000;0.000000;0;0;32160;1;1;-70.00;12.00;434.562;31.25;12;7;17
80;3;28;24;99868;3.27;0.000000;0.000000;0;0;32170;1;1;-74.00;11.00;434.562;31.25;12;7;17
81;4;28;24;99868;2.63;0.000000;0.000000;0;0;32180;1;1;-79.00;9.25;434.562;31.25;12;7;17
82;5;28;24;99868;4.52;0.000000;0.000000;0;0;32190;1;1;-53.00;9.25;434.562;31.25;12;7;17
83;5;28;24;99867;2.61;0.000000;0.000000;0;0;32200;1;1;-49.00;9.25;434.562;31.25;12;7;17
84;4;28;24;99867;2.62;0.000000;0.000000;0;0;32210;1;1;-62.00;8.75;434.562;31.25;12;7;17
85;6;28;24;99867;2.50;0.000000;0.000000;0;0;32220;1;1;-46.00;9.00;434.562;31.25;12;7;17
86;4;28;24;99867;4.01;0.000000;0.000000;0;0;32230;1;1;-44.00;10.50;434.562;31.25;12;7;17
87;6;28;24;99867;2.80;0.000000;0.000000;0;0;32240;1;1;-42.00;12.00;434.562;31.25;12;7;17
88;5;28;24;99867;2.51;0.000000;0.000000;0;0;32250;1;1;-44.00;13.25;434.562;31.25;12;7;17
89;3;28;24;99867;4.03;0.000000;0.000000;0;0;32260;1;1;-46.00;8.75;434.562;31.25;12;7;17
90;12;28;24;99867;2.55;0.000000;0.000000;0;0;32270;1;1;-48.00;10.25;434.562;31.25;12;7;17
91;6;28;24;99867;2.00;0.000000;0.000000;0;0;32280;1;1;-50.00;8.50;434.562;31.25;12;7;17
92;7;28;24;99867;2.57;0.000000;0.000000;0;0;32290;1;1;-69.00;11.50;434.562;31.25;12;7;17
93;8;28;24;99867;2.55;0.000000;0.000000;0;0;32300;1;1;-60.00;10.50;434.562;31.25;12;7;17
94;5;28;24;99867;2.53;0.000000;0.000000;0;0;32310;1;1;-56.00;9.75;434.562;31.25;12;7;17
95;6;29;24;99866;2.67;0.000000;0.000000;0;0;32320;1;1;-55.00;9.75;434.562;31.25;12;7;17
96;9;29;24;99866;2.19;0.000000;0.000000;0;0;32330;1;1;-53.00;10.75;434.562;31.25;12;7;17
97;8;29;24;99866;2.57;0.000000;0.000000;0;0;32340;1;1;-55.00;10.25;434.562;31.25;12;7;17
98;5;29;24;99866;2.44;0.000000;0.000000;0;0;32350;1;1;-53.00;9.25;434.562;31.25;12;7;17
99;3;29;24;99866;2.56;0.000000;0.000000;0;0;32360;1;1;-53.00;9.50;434.562;31.25;12;7;17
100;5;29;24;99866;2.67;0.000000;0.000000;0;0;32370;1;1;-53.00;9.25;434.562;31.25;12;7;17
101;4;29;24;99866;2.63;0.000000;0.000000;0;0;32380;1;1;-52.00;13.50;434.562;31.25;12;7;17
102;7;29;24;99865;2.73;0.000000;0.000000;0;0;32390;1;1;-53.00;11.25;434.562;31.25;12;7;17
103;2;29;24;99865;2.55;0.000000;0.000000;0;0;32400;1;1;-61.00;11.00;434.562;31.25;12;7;17
104;5;29;24;99865;2.78;0.000000;0.000000;0;0;32410;1;1;-74.00;8.75;434.562;31.25;12;7;17
105;6;29;24;99864;2.52;0.000000;0.000000;0;0;32420;1;1;-74.00;8.25;434.562;31.25;12;7;17
106;4;29;24;99865;2.75;0.000000;0.000000;0;0;32430;1;1;-79.00;9.75;434.562;31.25;12;7;17
107;3;29;24;99864;2.61;0.000000;0.000000;0;0;32440;1;1;-68.00;9.25;434.562;31.25;12;7;17
108;4;29;24;99864;3.80;0.000000;0.000000;0;0;32450;1;1;-70.00;8.50;434.562;31.25;12;7;17
